product_id,product_name,product_group,product_brand,category_id,supplier_id
2100,Teenage Cluster Bites Honey & Nut,Breakfast muesli,Jordans,14,2
2101,Probiotic Almond Manuka Honey Toasted Muesli,Breakfast muesli,Sunsol,14,2
2102,Fruit & Nut Toasted Muesli,Breakfast muesli,Wellness Road,14,2
2103,Raspberry And Cranberry Toasted  Muesli,Breakfast muesli,Wellness Road,14,2
2104,Natural Berry Bircher Muesli,Breakfast muesli,Carman's,14,2
2105,Crunchy Clusters Cereal Coconut,Breakfast muesli,Carman's,14,2
2106,Cocoa Hazelnut & Almond Clusters,Breakfast muesli,Coles,14,2
2107,Low Sugar Toasted Muesli Honey & Vanilla,Breakfast muesli,Food For Health,14,2
2108,Probiotic Almond Cashew And Chia Toasted Muesli,Breakfast muesli,Sunsol,14,2
2109,Probiotic Granola Triple Nut Crunch,Breakfast muesli,Blue Frog,14,2
2110,Clusters Almond & Cinnamon Ltd Edition,Breakfast muesli,Heritage Mill,14,2
2111,More Nuts And Honey Granola,Breakfast muesli,Irrewarra,14,2
2112,Crunchy Simply Oat Granola,Breakfast muesli,Jordans,14,2
2113,Collagen Almond Berry Granola,Breakfast muesli,Red Tractor,14,2
2114,Pro-Biotic Natural Muesli Cranberry- Fig & Almond,Breakfast muesli,Sunsol,14,2
2115,Goodness Bowl Wholegrain Flakes Apple Raspberry And Coconut,Breakfast muesli,Uncle Tobys,14,2
2116,Goodness Bowl Low Sugar Muesli Berries And Coconut,Breakfast muesli,Uncle Tobys,14,2
2117,Hazelnut Honey And Cinnamon Crunchy Clusters,Breakfast muesli,Vogel's,14,2
2118,Super Nutty Toasted Muesli,Breakfast muesli,Wellness Road,14,2
2119,Granola Grain Free Almond Macadamia Cashew & Pecan,Breakfast muesli,Carman's,14,2
2120,Digestive Restore Muesli,Breakfast muesli,Food For Health,14,2
2121,Wheat Free Muesli Fruit & Nuts,Breakfast muesli,Red Tractor,14,2
2122,Granola Grain Free Raspberry Blueberry & Cranberry,Breakfast muesli,Carman's,14,2
2123,Toasted Muesli Low Sugar Alomnd & Cashew,Breakfast muesli,Carman's,14,2
2124,Heritage Mill Berry Bliss Clusters,Breakfast muesli,Freedom Foods,14,2
2125,I'm Free From Banana Bread Slice 5 pack,Gluten Free Cakes & Treats,Coles,13,1
2126,Vegan Chocolate Macaroons 6 Pack,Gluten Free Cakes & Treats,The Little Bakery Co.,13,1
2127,I'M Free From Double Choc Muffins,Gluten Free Cakes & Treats,Coles,13,1
2128,Chocolate Brownies 4 Pack,Gluten Free Cakes & Treats,We Love Cake,13,1
2129,Natures Kitchen Vegan Chocolate Cupcake,Gluten Free Cakes & Treats,Coles,13,1
2130,I'm Free From Blueberry Muffins,Gluten Free Cakes & Treats,Coles,13,1
2131,Natures Kitchen Vegan Chocolate Chip Cookie 4 pack,Gluten Free Cakes & Treats,Coles,13,1
2132,Vegan Caramel Slice 4 Pack,Gluten Free Cakes & Treats,We Love Cake,13,1
2133,I'm Free From Iced Carrot Cake,Gluten Free Cakes & Treats,Coles,13,1
2134,Berry & Coconut Slice 4 Pack,Gluten Free Cakes & Treats,We Love Cake,13,1
2135,Indulgent Flakes Salted Caramel And Macadamia Flavour 550g,Breakfast muesli,Goodness Bowl,14,2
2136,Premium Muesli Apple Crumble 650g,Breakfast muesli,Goodness Bowl,14,2
2137,Indulgent Flakes Raspberry & Cacao NIB 620g,Breakfast muesli,Goodness Bowl,14,2
2138,Fruit Free Granola,Breakfast muesli,Irrewarra,14,2
2139,Collagen Granola Honey Cashew,Breakfast muesli,Red Tractor,14,2
2140,Wheat Free Muesli Nuts & Seeds,Breakfast muesli,Red Tractor,14,2
2141,Goodness Bowl Low Sugar Muesli Almonds Cashews And Cinnamon,Breakfast muesli,Uncle Tobys,14,2
2142,Special K Gluten Free Breakfast Cereal,Gluten free cereal,Kellogg's,14,2
2143,Gluten Free Corn Flakes Breakfast Cereal,Gluten free cereal,Kellogg's,14,2
2144,Weet-Bix Gluten Free Cereal,Gluten free cereal,Sanitarium,14,2
2145,Classic Xo Cocoa Crunch Cereal,Gluten free cereal,Freedom,14,2
2146,Classic Rice Puffs Cereal,Gluten free cereal,Freedom,14,2
2147,Weet-Bix Gluten Free Coconut & Cinnamon Breakfast Cereal,Gluten free cereal,Sanitarium,14,2
2148,Gluten Free Muesli,Gluten free cereal,Food For Health,14,2
2149,Gluten Free Sultana Bran Breakfast Cereal,Gluten free cereal,Kellogg's,14,2
2150,Gluten Free Coco Pops Breakfast Cereal,Gluten free cereal,Kellogg's,14,2
2151,Wheat Free Rolled Oats,Gluten free cereal,Red Tractor,14,2
2152,I'M Free From Corn Flakes,Gluten free cereal,Coles,14,2
2153,Gluten Free Keto Granola,Gluten free cereal,Farmer Jo,14,2
2154,Fruit Free Clusters with Chia & Cinnamon,Gluten free cereal,Food For Health,14,2
2155,Nutty Almond Fruit Free Clusters,Gluten free cereal,Food For Health,14,2
2156,Classic Active Balance Cranberry & Buckwheat Cereal,Gluten free cereal,Freedom,14,2
2157,Classic Active Balance Maple & Almond Multigrain Flakes Cereal,Gluten free cereal,Freedom,14,2
2158,Classic Active Balance Almond & Cashew Multigrain Flakes Cereal,Gluten free cereal,Freedom,14,2
2159,I'M Free From Special Flakes,Gluten free cereal,Coles,14,2
2160,Rice Bubbles Gluten Free Breakfast Cereal,Gluten free cereal,Kellogg's,14,2
2161,Gluten Free Paleo Granola,Gluten free cereal,Farmer Jo,14,2
2162,Cacao & Coconut Clusters,Gluten free cereal,Food For Health,14,2
2163,Classic Active Balance Fruit & Seeds Muesli Cereal,Gluten free cereal,Freedom,14,2
2164,I'M Free From Branflakes With Raisins,Gluten free cereal,Coles,14,2
2165,I'M Free From Clusters  Honey & Almond,Gluten free cereal,Coles,14,2
2166,Classic Maple Crunch Cereal,Gluten free cereal,Freedom,14,2
2167,Classic Honey-O Crunch Cereal,Gluten free cereal,Freedom,14,2
2168,Classic Corn Flakes Cereal,Gluten free cereal,Freedom,14,2
2169,Classic Active Balance Cashews & Pepitas Cereal,Gluten free cereal,Freedom,14,2
2170,I'M Free From Clusters Red Berry,Gluten free cereal,Coles,14,2
2171,I'M Free From Clusters Apple Cinnamon,Gluten free cereal,Coles,14,2
2172,Classic Honey Flake Crunch Cereal,Gluten free cereal,Freedom,14,2
2173,Nutri-Grain Protein Breakfast Cereal,Healthier start,Kellogg's,14,2
2174,Nutri-Grain Protein Breakfast Cereal,Healthier start,Kellogg's,14,2
2175,Crispy Oat Clusters Chunky Nut,Healthier start,Jordans,14,2
2176,Crunchy Nut Corn Flakes Breakfast Cereal,Healthier start,Kellogg's,14,2
2177,Sultana Bran High Fibre Breakfast Cereal,Healthier start,Kellogg's,14,2
2178,Just Right Breakfast Cereal With Whole Grains Apricot Pieces And Sultanas,Healthier start,Kellogg's,14,2
2179,All-Bran Original High Fibre Breakfast Cereal,Healthier start,Kellogg's,14,2
2180,Plus Antioxidant Cereal,Healthier start,Uncle Tobys,14,2
2181,Crispy Oat Clusters Wild About Berries Cereal,Healthier start,Jordans,14,2
2182,Plus Protein Cereal,Healthier start,Uncle Tobys,14,2
2183,Plus Iron Cereal,Healthier start,Uncle Tobys,14,2
2184,Special K Original Breakfast Cereal with Grain Based Protein,Healthier start,Kellogg's,14,2
2185,Crunchy Oat Granola With Berries Cereal,Healthier start,Jordans,14,2
2186,Crispy Oat Clusters Maple & Pecan Cereal,Healthier start,Jordans,14,2
2187,Just Right Breakfast Cereal With Whole Grains Apricot Pieces And Sultanas,Healthier start,Kellogg's,14,2
2188,Special K Original Breakfast Cereal with Grain Based Protein,Healthier start,Kellogg's,14,2
2189,Crispy Oat Clusters Strawberry,Healthier start,Jordans,14,2
2190,Simply Crunchy Oat Granola,Healthier start,Jordans,14,2
2191,Crunchy Oat Granola Extremely Nutty,Healthier start,Jordans,14,2
2192,Sultana Bran With Oat Clusters Breakfast Cereal,Healthier start,Kellogg's,14,2
2193,Sustain Whole Grain Flakes Breakfast Cereal,Healthier start,Kellogg's,14,2
2194,Special K Forest Berries Breakfast Cereal,Healthier start,Kellogg's,14,2
2195,Special K Original Breakfast Cereal with Grain Based Protein,Healthier start,Kellogg's,14,2
2196,All-Bran Wheat Flakes Breakfast Cereal,Healthier start,Kellogg's,14,2
2197,Sultana Bran High Fibre Breakfast Cereal,Healthier start,Kellogg's,14,2
2198,Plus Fibre Cereal,Healthier start,Uncle Tobys,14,2
2199,Right Start Fruit & Fibre Cereal,Healthier start,Coles,14,2
2200,All-Bran Original High Fibre Breakfast Cereal,Healthier start,Kellogg's,14,2
2201,Special K High Protein Breakfast Cereal,Healthier start,Kellogg's,14,2
2202,Guardian Psyllium Breakfast Cereal,Healthier start,Kellogg's,14,2
2203,Special K Lower Sugar Honey Blossom Flavoured Breakfast Cereal,Healthier start,Kellogg's,14,2
2204,All-Bran Wheat Flakes Honey Almond Breakfast Cereal,Healthier start,Kellogg's,14,2
2205,Plus Muesli Flakes,Healthier start,Uncle Tobys,14,2
2206,Special K Fruit & Nut Breakfast Cereal with Grain and Nut Based Protein,Healthier start,Kellogg's,14,2
2207,Plus Antioxidant Cereal,Healthier start,Uncle Tobys,14,2
2208,Bush Foods Breakfast Cereal,Healthier start,Dick Smith's,14,2
2209,Classic Active Balance Cranberry & Buckwheat Cereal,Healthier start,Freedom,14,2
2210,Classic Active Balance Maple & Almond Multigrain Flakes Cereal,Healthier start,Freedom,14,2
2211,Classic Active Balance Almond & Cashew Multigrain Flakes Cereal,Healthier start,Freedom,14,2
2212,Plus Fibre Breakfast Cereal,Healthier start,Uncle Tobys,14,2
2213,I'M Free From Special Flakes,Healthier start,Coles,14,2
2214,Flakes and Clusters Breakfast Cereal With Cashew Almond Hazelnut & Coconut,Healthier start,Be Natural,14,2
2215,5 Whole Grain Flakes Breakfast Cereal,Healthier start,Be Natural,14,2
2216,Classic Active Balance Fruit & Seeds Muesli Cereal,Healthier start,Freedom,14,2
2217,Plus Iron Cereal,Healthier start,Uncle Tobys,14,2
2218,Plus Protein Breakfast Cereal,Healthier start,Uncle Tobys,14,2
2219,Plus Immunity,Healthier start,Uncle Toby's,14,2
2220,Flakes and Clusters Breakfast Cereal With Pink Lady Apple & Flame Raisins,Healthier start,Be Natural,14,2
2221,Hazelnut Chocolate Spread,Chocolate spreads,Nutella,15,2
2222,Hazelnut Chocolate Spread,Chocolate spreads,Nutella,15,2
2223,Hazelnut Spread With Cocoa,Chocolate spreads,Nutella,15,2
2224,Hazelnut Smooth Spread,Chocolate spreads,Coles,15,2
2225,Biscoff Spread,Chocolate spreads,Lotus,15,2
2226,Hazelnut Chocolate Spread 12 pack,Chocolate spreads,Nutella,15,2
2227,Hazelnut Chocolate Spread,Chocolate spreads,Nutella,15,2
2228,Smooth Hazelnut Spread,Chocolate spreads,Coles,15,2
2229,Biscoff Crunchy Spread,Chocolate spreads,Lotus,15,2
2230,Hazelnut Spread,Chocolate spreads,No Nasties,15,2
2231,Coco Belgian Milk Chocolate & Hazelnut Spread,Chocolate spreads,Leo,15,2
2232,Go Hazelnut Spread With Cocoa Breadsticks Multipack 48g,Chocolate spreads,Nutella,15,2
2233,Organic Chocolate & Hazelnut Spread,Chocolate spreads,Pana,15,2
2234,Choc Peanut Butter,Chocolate spreads,Coles,15,2
2235,Ferrero Hazelnut Spread With Cocoa + Breadsticks,Chocolate spreads,Nutella,15,2
2236,Crunchy Hazelnut Spread,Chocolate spreads,Coles,15,2
2237,Hazelnut Spread,Chocolate spreads,Natvia,15,2
2238,Hazelnut & Chocolate Spread,Chocolate spreads,Pana Organic,15,2
2239,Coco Belgian White Chocolate & Hazelnut Spread,Chocolate spreads,Leo,15,2
2240,Organic Hazelnut Coconut & Chocolate Spread,Chocolate spreads,Pana,15,2
2241,Chocolate Spread,Chocolate spreads,Buddee,15,2
2242,Crunchy Hazelnut Chocolate Spread,Chocolate spreads,Pana Organic,15,2
2243,Spread,Savoury spreads,Vegemite,15,2
2244,Spread,Savoury spreads,Vegemite,15,2
2245,Dairylea Cheddar Cheese Block,Savoury spreads,Bega,15,2
2246,Spread,Savoury spreads,Vegemite,15,2
2247,Cream Cheese Spread,Savoury spreads,Coles,15,2
2248,Spread,Savoury spreads,Vegemite,15,2
2249,Cheese Sticks 12 pack,Savoury spreads,Dairylea,15,2
2250,Dairylea Cheddar Cheese Block,Savoury spreads,Bega,15,2
2251,Original Cream Cheese Spread,Savoury spreads,Bega,15,2
2252,Spread,Savoury spreads,Promite,15,2
2253,The Laughing Cow Cheese Portions Original,Savoury spreads,Bel,15,2
2254,Cream Cheese Spread Original,Savoury spreads,Bega,15,2
2255,40% Salt Reduced,Savoury spreads,Vegemite,15,2
2256,Gluten Free Spread,Savoury spreads,Vegemite,15,2
2257,Natural Almond Butter,Savoury spreads,99th Monkey,15,2
2258,Squeeze,Savoury spreads,Vegemite,15,2
2259,Vegemite Salt Reduced,Savoury spreads,Bega,15,2
2260,Anchovette Spread,Savoury spreads,Peck's,15,2
2261,Squeeze,Savoury spreads,Vegemite,15,2
2262,Devilled Ham Spread,Savoury spreads,Peck's,15,2
2263,Cheesybite Spread,Savoury spreads,Vegemite,15,2
2264,Cream Cheese Spread Bold,Savoury spreads,Bega,15,2
2265,Cream Cheese Spread Bold,Savoury spreads,Bega,15,2
2266,Smooth Almond Butter,Savoury spreads,Nutty Bruce,15,2
2267,Salmon & Lobster Spread,Savoury spreads,Peck's,15,2
2268,Marmite Yeast Extract Spread,Savoury spreads,Sanitarium,15,2
2269,Cacao Natural Super Spread,Savoury spreads,Mayver's,15,2
2270,Cream Cheese Spread Light,Savoury spreads,Bega,15,2
2271,Almond Spread Crunchy,Savoury spreads,Bega,15,2
2272,Chicken & Ham Spread,Savoury spreads,Peck's,15,2
2273,Original Natural Super Spread,Savoury spreads,Mayver's,15,2
2274,Yeast Spread,Savoury spreads,Mighty Mite,15,2
2275,Smooth Natural Hazelnut Cacao & Cashew Butter,Savoury spreads,Mayver's,15,2
2276,Smunchy Natural Almond Butter,Savoury spreads,Mayvers,15,2
2277,Almond Cacao Butter,Savoury spreads,99th Monkey,15,2
2278,Chicken Spread,Savoury spreads,Podravka,15,2
2279,Sultana Bran with Cholesterol Lowering Plant Sterols Breakfast Cereal,Healthier start,Kellogg's,14,2
2280,Classic Active Balance Cashews & Pepitas Cereal,Healthier start,Freedom,14,2
2281,Pretzels Original 6 Pack,Potato chips,Parker's,16,2
2282,Sea Salt Potato Chips,Potato chips,Kettle,16,2
2283,Original Potato Chips,Potato chips,Thins,16,2
2284,Sea Salt Potato Chips,Potato chips,Natural Chip Co.,16,2
2285,Variety Potato Chips 20 pack,Potato chips,Top 20,16,2
2286,Minis Sour Cream & Onion Potato Chips 5 pack,Potato chips,Pringles,16,2
2287,Original Cheese Snacks,Potato chips,Cheezels,16,2
2288,Fun Mix Chips 20 Pack,Potato chips,Smiths,16,2
2289,Honey Soy Chicken Potato Chips,Potato chips,Red Rock Deli,16,2
2290,Crinkle Cut Original Potato Chips,Potato chips,Smith's,16,2
2291,Chicken 5 pack,Potato chips,Jumpy's,16,2
2292,Popcorn Sea Salt 5 Pack,Potato chips,Cobs,16,2
2293,Crinkle Cut Salt And Vinegar Potato Chips,Potato chips,Smith's,16,2
2294,Infuzions Veggie Straws Multipack 5 Pack,Potato chips,Majans,16,2
2295,Potato Chips Sweet Chilli And Sour Cream,Potato chips,Red Rock Deli,16,2
2296,Cheese Twisties Chips 6 pack,Potato chips,Smith's,16,2
2297,Snaps Pea Original Salted 5x18g Multi Pack,Potato chips,Calbee Harvest,16,2
2298,Crinkle Cut Original Chips 6 pack,Potato chips,Smith's,16,2
2299,Natural Sea Salt Potato Chips,Potato chips,Red Rock Deli,16,2
2300,Snack Mix 20 Pack,Potato chips,Smiths,16,2
2301,Minis Multi Pack Original 5 Pack,Potato chips,Pringles,16,2
2302,Cheese & Bacon Balls 6 pack,Potato chips,Cheetos,16,2
2303,Crinkle Cut Potato Chips Multipack Variety Pack,Potato chips,Smith's,16,2
2304,Sea Salt & Vinegar Potato Chips,Potato chips,Kettle,16,2
2305,Crinkle Cut Cheese And Onion Potato Chips,Potato chips,Smith's,16,2
2306,Chilli Potato Chips,Potato chips,Kettle,16,2
2307,Doritos Supreme Cheese Corn Chips 6 pack,Potato chips,Smith's,16,2
2308,Crinkle Cut Chicken Potato Chips,Potato chips,Smith's,16,2
2309,Sea Salt & Vinegar Potato Chips,Potato chips,Red Rock Deli,16,2
2310,Honey Soy Chicken Potato Chips,Potato chips,Kettle,16,2
2311,Sour Cream Chives Grain Waves 5 Pack,Potato chips,Grainwaves,16,2
2312,Multipack Best Ever Butter 5 Pack,Potato chips,Cobs,16,2
2313,Popcorn 10 Pack,Potato chips,Coles,16,2
2314,Twisties Party Bag Cheese,Potato chips,Smiths,16,2
2315,Original Popcorn 16 Pack,Potato chips,Cool Pak,16,2
2316,Chicken Flavour Noodle Snacks 12pack,Potato chips,Coles,16,2
2317,Sweet & Salty Gluten Free Popcorn,Potato chips,Cobs,16,2
2318,Crinkle BBQ Potato Chips,Potato chips,Smith's,16,2
2319,Original Thinly Cut Potato Chips,Potato chips,Smith's,16,2
2320,Chips Sour Cream & Chives,Potato chips,Grain Waves,16,2
2321,Sweet & Salty,Potato chips,Popcorners,16,2
2322,Sour Cream & Onion Potato Chips,Potato chips,Pringles,16,2
2323,Party Bag,Potato chips,Toobs,16,2
2324,Sea Salt,Potato chips,Popcorners,16,2
2325,Cheddar Cheese,Potato chips,Popcorners,16,2
2326,Snaps Sea Salt & Vinegar Multipack,Potato chips,Calbee Harvest,16,2
2327,Original Sea Salt Potato Chips 5 pack,Potato chips,Kettle,16,2
2328,Cheese Snacks Multipack 6 Pack,Potato chips,Cheezels,16,2
2329,Rolled Oats,Breakfast oats,Coles,14,2
2330,Quick Oats,Breakfast oats,Coles,14,2
2331,Traditional Porridge Oats,Breakfast oats,Uncle Tobys,14,2
2332,Quick Oats Porridge,Breakfast oats,Uncle Tobys,14,2
2333,Oats Quick Sachets Creamy Honey,Breakfast oats,Uncle Tobys,14,2
2334,Australian Rolled Oats,Breakfast oats,Red Tractor,14,2
2335,Organic Rolled Oats,Breakfast oats,Red Tractor,14,2
2336,Oats Quick Sachets Breakfast Cereal Creamy Honey Big Bowl,Breakfast oats,Uncle Tobys,14,2
2337,Oats Quick Sachets Berry Variety,Breakfast oats,Uncle Tobys,14,2
2338,Oats Quick Sachets Brown Sugar & Cinnamon,Breakfast oats,Uncle Tobys,14,2
2339,Original Oats Quick Sachets 10 pack,Breakfast oats,Uncle Tobys,14,2
2340,Oats Quick Sachets Classic Variety,Breakfast oats,Uncle Tobys,14,2
2341,Oats Quick Sachets Creamy Vanilla,Breakfast oats,Uncle Tobys,14,2
2342,Oats Quick Sachets Breakfast Cereal Creamy Honey,Breakfast oats,Uncle Tobys,14,2
2343,Rolled Oats Value Pack,Breakfast oats,Coles,14,2
2344,Traditional Rolled Oats,Breakfast oats,Uncle Tobys,14,2
2345,Quick Oats,Breakfast oats,Coles,14,2
2346,Organic Instant Oats,Breakfast oats,Red Tractor,14,2
2347,Gourmet Porridge Sachet with Honey Vanilla & Cinnamon,Breakfast oats,Carman's,14,2
2348,Oat Bran,Breakfast oats,Coles,14,2
2349,Quick Oats Honey Flavoured Sachets 12 Pack,Breakfast oats,Coles,14,2
2350,Gourmet Porridge Apple Sultana & Cinnamon Sachets 8 pack,Breakfast oats,Carman's,14,2
2351,Oats Quick Sachets Breakfast Cereal Original Big Bowl,Breakfast oats,Uncle Tobys,14,2
2352,Oats Quick Sachets Breakfast Cereal Original,Breakfast oats,Uncle Tobys,14,2
2353,Organic Rolled Oats,Breakfast oats,Coles,14,2
2354,Quick Oats Sachets Plain,Breakfast oats,Coles,14,2
2355,Australian Instant Oats,Breakfast oats,Red Tractor,14,2
2356,Wheat Free Rolled Oats,Breakfast oats,Red Tractor,14,2
2357,Creamy Style Protein Porridge Oats,Breakfast oats,Red Tractor,14,2
2358,Quick Oats Porridge,Breakfast oats,Uncle Tobys,14,2
2359,Gourmet Porridge Sachet Super Berry & Coconut,Breakfast oats,Carman's,14,2
2360,Natural 5 Grain & Super Seed Gourmet Porridge Sachets,Breakfast oats,Carman's,14,2
2361,Organic Quick Oats,Breakfast oats,Coles,14,2
2362,Oats Quick Sachets Breakfast Cereal Banana Honey Big Bowl,Breakfast oats,Uncle Tobys,14,2
2363,Wheat Free Omega 3 Oats,Breakfast oats,Red Tractor,14,2
2364,Quick Oats Cups Creamy Honey,Breakfast oats,Uncle Tobys,14,2
2365,Quick Oats Sachets Brown Sugar & Cinnamon,Breakfast oats,Coles,14,2
2366,Oats Quick Sachets Breakfast Cereal Hi Fibre,Breakfast oats,Uncle Tobys,14,2
2367,Oats Delicious Blends Raspberry Roasted Almond & Vanilla,Breakfast oats,Uncle Tobys,14,2
2368,Oats Quick Sachets Fruit Variety,Breakfast oats,Uncle Tobys,14,2
2369,Aussie Oat Creamy Honey Porridge Sachets,Breakfast oats,Carman's,14,2
2370,Ancient Grains Oats,Breakfast oats,Uncle Tobys,14,2
2371,Oats Delicious Blends Blueberry & Coconut,Breakfast oats,Uncle Tobys,14,2
2372,NAT Breakfast Cereal Honey & Almonds,Breakfast oats,Uncle Tobys,14,2
2373,Gourmet Porridge Almond Pecan & Hazelnut,Breakfast oats,Carmans,14,2
2374,Organic Steel Cut Oats,Breakfast oats,Red Tractor,14,2
2375,Porridge Protein Rich Almond Vanilla & Cinnamon,Breakfast oats,Carmans,14,2
2376,Australian Rolled Oats Family Value Pack,Breakfast oats,Red Tractor,14,2
2377,Original Salted Stacked Potato Chips,Potato chips,Pringles,16,2
2378,Original Potato Chips 6 pack,Potato chips,French Fries,16,2
2379,Twisties Party Bag Chicken,Potato chips,Smiths,16,2
2380,Lime & Pepper Potato Chips,Potato chips,Red Rock Deli,16,2
2381,Cheese,Potato chips,Twisties,16,2
2382,Sweet Chilli & Sour Cream Potato Chips,Potato chips,Kettle,16,2
2383,Snacks,Potato chips,Burger Rings,16,2
2384,Salt And Vinegar Thinly Cut Potato Chips,Potato chips,Smith's,16,2
2385,Honey Soy Chicken Potato Chips,Potato chips,Natural Chip Co.,16,2
2386,Pretzels Cheese 6 Pack,Potato chips,Parker's Baked,16,2
2387,Original Crinkle Cut Potato Chips,Potato chips,Coles,16,2
2388,Sour Cream And Onion Thinly Cut Potato Chips,Potato chips,Smith's,16,2
2389,Sweet Chilli And Sour Cream Thinly Cut Potato Chips,Potato chips,Smith's,16,2
2390,Sea Salt & Vinegar Potato Chips,Potato chips,Natural Chip Co.,16,2
2391,Rings Burger Snacks Party Size Bag,Potato chips,Burger,16,2
2392,Mix 18 Pack,Potato chips,Fun,16,2
2393,Crinkle Cut Salt & Vinegar Potato Chips 6 pack,Potato chips,Smith's,16,2
2394,Veggie Straws Sour Cream & Herb,Potato chips,Infuzions,16,2
2395,Puffs Party Bag,Potato chips,Cheetos,16,2
2396,Chicken,Potato chips,Twisties,16,2
2397,Sour Cream & Onion Stacked Potato Chips,Potato chips,Pringles,16,2
2398,Potato Chips Crinkle Cut Original 20 pack,Potato chips,Coles,16,2
2399,Cheese Tubes,Potato chips,Coles,16,2
2400,Cheese Potato Chips,Potato chips,Pringles,16,2
2401,Cheese & Bacon Balls Party Bag,Potato chips,Cheetos,16,2
2402,Crinkle Cut Chicken Potato Chips,Potato chips,Coles,16,2
2403,Thinly Cut Chips Lightly Salted 6 Pack,Potato chips,Smith's,16,2
2404,Grain Waves Sweet Chilli Chips,Potato chips,Sunbites,16,2
2405,Light & Tangy Potato Chips,Potato chips,Thins,16,2
2406,Crinkle Original Potato Chips,Potato chips,Smith's,16,2
2407,Honey Soy Chicken Style Potato Chips,Potato chips,Coles Deli,16,2
2408,Style Potato Chips Sea Salt,Potato chips,Coles Deli,16,2
2409,Honey Soy Chicken Party Bag Potato Chips,Potato chips,Red Rock Deli,16,2
2410,Cheese Snacks,Potato chips,Cheezels,16,2
2411,BBQ Stacked Potato Chips,Potato chips,Pringles,16,2
2412,Popping Corn Kernels,Potato chips,Coles,16,2
2413,Potato Chips Honey Baked Ham,Potato chips,Kettle,16,2
2414,Bhuja Original Mix,Potato chips,Majans,16,2
2415,Cheese And Bacon Balls,Potato chips,Cheetos,16,2
2416,Crinkle Cut Salt & Vinegar Potato Chips,Potato chips,Coles,16,2
2417,Crinkle Chilli Potato Chips,Potato chips,Smith's,16,2
2418,Salt & Vinegar Crinkle Potato Chips,Potato chips,Smiths,16,2
2419,Thinly Cut Cheese & Caramelised Onion Potato Chips,Potato chips,Smiths,16,2
2420,Salt & Vinegar Flavour Stacked Potato Chips,Potato chips,Pringles,16,2
2421,Double Crunch Original Potato Chips,Potato chips,Smith's,16,2
2422,Chicken Potato Chips,Potato chips,Thins,16,2
2423,Prawn Crackers BBQ,Potato chips,Infuzions,16,2
2424,Original Variety Mix,Potato chips,Smiths,16,2
2425,Quick Oats Sachets Berry Flavoured,Breakfast oats,Coles,14,2
2426,Build Your Own Acai Coconut & Pepita Porridge Sachets,Breakfast oats,Carman's,14,2
2427,Foods Low Gluten Porridge Honey,Breakfast oats,Freedom,14,2
2428,NAT Breakfast Cereal Chocolate & Strawberry,Breakfast oats,Uncle Tobys,14,2
2429,Gourmet Porridge Sachets Raspberry & Vanilla,Breakfast oats,Carman's,14,2
2430,Foods Low Gluten Porridge Original,Breakfast oats,Freedom,14,2
2431,Sweet Chilli Potato Chips 5 Pack,Potato chips,Red Rock Deli,16,2
2432,Chef Series Braised Beef Brisket With Caramelised Onion,Potato chips,Red Rock Deli,16,2
2433,Crinkle Cut Salt And Vinegar Potato Chips,Potato chips,Smith's,16,2
2434,Crinkle Crispy Bacon Potato Chips,Potato chips,Smiths,16,2
2435,Salt & Vinegar Potato Chips,Potato chips,Thins,16,2
2436,Chicken,Potato chips,Chickadees,16,2
2437,Multipack Assorted Chips 15 Pack,Potato chips,Coles Deli,16,2
2438,Sea Salt & Cracked Pepper Potato Chips,Potato chips,Natural Chip Co.,16,2
2439,Original Crinkle Potato Chips,Potato chips,Smiths,16,2
2440,Multipack 10 Pack,Potato chips,Kettle,16,2
2441,Potato Mix Thai Sweet Chilli,Potato chips,Infuzions,16,2
2442,Sea Salt Potato Chips,Potato chips,Kettle,16,2
2443,Baked Salt Snacks,Potato chips,Smith's,16,2
2444,Double Crunch Ultimate BBQ Ribs Potato Chips,Potato chips,Smith's,16,2
2445,Potato Chips Dijon Mustard & Honey,Potato chips,Red Rock Deli,16,2
2446,Potato Chips Honey Soy Chicken Multipack 5 Pack,Potato chips,Red Rock Deli,16,2
2447,Caramelised Onion And Balsamic Vinegar Chips,Potato chips,Grain Waves,16,2
2448,Chicken,Potato chips,Chickadees,16,2
2449,Cheese Onion Crinkle,Potato chips,Smiths,16,2
2450,Sea Salt Potato Chips,Potato chips,Red Rock Deli,16,2
2451,Honey Soy Chicken Potato Chips,Potato chips,Red Rock Deli,16,2
2452,Baked Snacks Sour Cream & Chives,Potato chips,Smith's,16,2
2453,Double Crunch Cheesy Garlic Bread Potato Chips,Potato chips,Smith's,16,2
2454,Baked Salt & Vinegar,Potato chips,Smiths,16,2
2455,Sea Salt Cauliflower Puffs,Potato chips,Temole,16,2
2456,Original Sauce,Potato chips,Burgerman,16,2
2457,Sweet & Salty Popcorn,Potato chips,Poppin,16,2
2458,Potato Chips Sweet Chilli & Sour Cream,Potato chips,Red Rock Deli,16,2
2459,Puffs Flaming Hot,Potato chips,Cheetos,16,2
2460,Corn Puffs Cheesy Cheddar,Potato chips,Cobs,16,2
2461,Original Potato Chips,Potato chips,French Fries,16,2
2462,Cheddar,Potato chips,Grain Waves,16,2
2463,Potato Chips Crispy Chicken & Hot Sauce,Potato chips,Red Rock Deli,16,2
